id,title,genres,original_language,overview,popularity,production_companies,release_date,budget,revenue,runtime,status,tagline,vote_average,vote_count,credits,keywords,poster_path,backdrop_path,recommendations,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Mystery,Romance,Science Fiction,TV Movie,Thriller,War,Western
653346,Kingdom of the Planet of the Apes,"['Science Fiction', 'Adventure', 'Action']",en,Several generations in the future following Caesar's reign apes are now the dominant species and live harmoniously while humans have been reduced to living in the shadows. As a new tyrannical ape leader builds his empire one young ape undertakes a harrowing journey that will cause him to question all that he has known about the past and to make choices that will define a future for apes and humans alike.,2419.072,20th Century Studios-Oddball Entertainment-Jason T. Reed Productions,5/8/2024,160000000,391407919,145,Released,No one can stop the reign.,6.868,1283,Owen Teague-Freya Allan-Kevin Durand-Peter Macon-William H. Macy-Eka Darville-Travis Jeffery-Lydia Peckham-Neil Sandilands-Ras-Samuel Welda'abzgi-Sara Wiseman-Kaden Hartcher-Andy McPhee-Nina Gallas-Samuel Falé-Dichen Lachman-Virginie Laverdure-Markus Hamilton-Benjamin Scott-Nirish Bhat Surambadka-Frances Berry-Peter Hayes-Sheree da Costa-Souleymane Diasse-Olga Miller-Dmitriy Miller-Anastasia Miller-Michael Spudic-Karin Konoval,empire-kingdom-gorilla-dystopia-eagle-sequel-anthropomorphism-distant future-ape-orangutan-evolution-chimpanzee-primate-sign languages-journey-cgi-live action hybrid-clan-post-apocalyptic-evil tyrant,/gKkl37BQuKTanygYQG1pyYgLVgf.jpg,/fqv8v6AycXKsivp1T5yKtLbGXce.jpg,573435-929590-823464-786892-1001311-1022789-746036-1111873-940721-719221-614933-967847-860867-1219685-998846-1152014-1093995-1147400-974635-639720,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
917496,Beetlejuice Beetlejuice,"['Comedy', 'Fantasy', 'Horror']",en,After a family tragedy three generations of the Deetz family return home to Winter River. Still haunted by Betelgeuse Lydia's life is turned upside down when her teenage daughter Astrid accidentally opens the portal to the Afterlife.,2384.404,Warner Bros. Pictures-Geffen Pictures-Plan B Entertainment-Tim Burton Productions-Domain Entertainment-Tommy Harper Productions,9/4/2024,100000000,402822428,105,Released,The ghost with the most is back.,7.196,1044,Michael Keaton-Winona Ryder-Catherine O'Hara-Jenna Ortega-Justin Theroux-Willem Dafoe-Monica Bellucci-Arthur Conti-Nick Kellington-Santiago Cabrera-Burn Gorman-Danny DeVito-Sami Slimane-Amy Nuttall-Mark Heenehan-Charlie Hopkinson-Liv Spencer-Skylar Park-Matt Lyons-Jane Leaney-David Ayres-Sophie Holland-Walles Hamonde-Max Pemberton-Rebecca O'Mara-Adam Speers-Daryl Kwan-Caroline Lawrie-Philip Philmar-Stephen K. Amos-Sean Verre-Noah Mendes-Juliana Yazbeck-Bea Svistunenko-Filipe Cates-Alex Michael Stoll-Rupi Lal-Georgina Beedle-Stefano Marchetti-James Fisher-Ian Hawkins-Tim Burton-Geena Davis,afterlife-haunted house-sequel-paranormal-teenage girl-gothic-death-new england-ghost-horror comedy-unexpected death-mother daughter relationship-fantasy-fantasy comedy,/kKgQzkUCnQmeTPkyIwHly2t6ZFI.jpg,/xi1VSt3DtkevUmzCx2mNlCoDe74.jpg,1114513-1184918-889737-4011-1084066-21349-1257-698687-933260-1079091-1062215-646097-1226578-1159799-1103750-1341552-832964-1013869-898308-3980,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
956101,The Eighth Clause,['Thriller'],la,Kat and Borja appear to be a perfect couple but as in every marriage they keep secrets lies and infidelities that will come to light the night an unexpected visitor arrives.,2259.303,SDB Films-El Hombre Orquesta,4/29/2022,0,0,0,Released,,4.6,10,Maite Perroni-Manuel Vega-Óscar Jaenada-Jessica Coch-Paulina Dávila-Christian Meier-Michel Duval-Mario Tardón,,/8tc8eMFAX2SDC1TRu987qFQy8Cl.jpg,/kLnqNE9Af5QHyvUxw8cDGhF1ilv.jpg,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572802,Aquaman and the Lost Kingdom,"['Action', 'Adventure', 'Fantasy']",en,Black Manta still driven by the need to avenge his father's death and wielding the power of the mythic Black Trident will stop at nothing to take Aquaman down once and for all. To defeat him Aquaman must turn to his imprisoned brother Orm the former King of Atlantis to forge an unlikely alliance in order to save the world from irreversible destruction.,2141.691,Warner Bros. Pictures-The Safran Company-Atomic Monster-DC Films-Domain Entertainment,12/20/2023,205000000,397860076,124,Released,The tide is turning.,6.786,756,Patrick Wilson-Yahya Abdul-Mateen II-Randall Park-Amber Heard-Nicole Kidman-Dolph Lundgren-Temuera Morrison-Indya Moore-Pilou Asbæk-Jani Zhao-Vincent Regan-Michael Beach-Martin Short-John Rhys-Davies-Natalia Safran-Samuel Gosrani-Jay Rincon-Sohm Kapila-Ricardo Molina-Ingrid Bisu-Grant Huggair-Osian Roberts-Jonny Vaughton-Jay McDonald-Jonathan Bremner-Jack Waldouck,superhero-secret society-half-brother-sequel-revenge-dysfunctional relationship-dc extended universe (dceu)-ancient evil-underwater world-vengeance-brother brother relationship,/7lTnXOy0iNtBAdRP3TZvaKJ77F6.jpg,/jXJxMcVoEuXzym3vFnjqDW4ifo6.jpg,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
447277,The Little Mermaid,"['Adventure', 'Family', 'Fantasy', 'Romance']",en,The youngest of King Triton’s daughters and the most defiant Ariel longs to find out more about the world beyond the sea and while visiting the surface falls for the dashing Prince Eric. With mermaids forbidden to interact with humans Ariel makes a deal with the evil sea witch Ursula which gives her a chance to experience life on land but ultimately places her life – and her father’s crown – in jeopardy.,2118.742,Walt Disney Pictures-Lucamar Productions-Marc Platt Productions,5/18/2023,250000000,0,135,Released,"Watch and you'll see, some day I'll be, part of your world!",5.957,220,Halle Bailey-Jonah Hauer-King-Daveed Diggs-Awkwafina-Jacob Tremblay-Noma Dumezweni-Javier Bardem-Melissa McCarthy-Art Malik-Jessica Alexander-Emily Coates-Jude Akuwudike-Russell Balogh-Adrian Christopher-Simone Ashley-Martina Laird-John Dagleish-Sienna King-Karolina Conchet-Craig Stein-Lorena Andrea-Kajsa Mohammar-Nathalie Sorrell-Jodi Benson-Christopher Fairbank,musical-mermaid-based on fairy tale-live action remake,/ym1dxyOk4jFcSl4Q2zmRrA5BEEN.jpg,/hJoMSAltRx5xvlAXvKyDdugjucJ.jpg,420808-798286-447365-493529-502356-594767-640146-283995,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
594767,Shazam! Fury of the Gods,"['Action', 'Comedy', 'Fantasy', 'Adventure']",en,"Billy Batson and his foster siblings who transform into superheroes by saying ""Shazam!"" are forced to get back into action and fight the Daughters of Atlas who they must stop from using a weapon that could destroy the world.",2010.98,New Line Cinema-The Safran Company-DC Films,3/15/2023,125000000,133437105,130,Released,Oh. My. Gods.,6.781,1602,Zachary Levi-Asher Angel-Jack Dylan Grazer-Rachel Zegler-Adam Brody-Ross Butler-D.J. Cotrona-Grace Caroline Currey-Meagan Good-Lucy Liu-Djimon Hounsou-Helen Mirren-Faithe Herman-Ian Chen-Jovan Armand-Marta Milans-Cooper Andrews-Rizwan Manji-P.J. Byrne-Diedrich Bader-David Lengel-Rick Andosca-Erica Frene-Lotta Losten-Natalia Safran-Hillary Harley-Lou Lou Safran-Tara Jones-Edward Force-Milli M.-Carson MacCormac-Evan Marsh-Taylor Cahill-Sebrena Sumrah-Kelly-Wolf Blitzer-Michael Beasley-Robert Walker Branchaud-Jessica Fontaine-Aaliyah Luu-Bonnie Discepolo-Michael Gray-F. Douglas Hall II-Patrick Reidy-Kelvin Hodge-Chloe Camp-Gal Gadot-Jennifer Holland-Steve Agee-David F. Sandberg-Mark Strong,superhero-end of the world-super power-aftercreditsstinger-duringcreditsstinger-dc extended universe (dceu)-teenager,/A3ZbZsmsvNGdprRi2lKgGEeVLEH.jpg,/nDxJJyA5giRhXx96q1sWbOUjMBI.jpg,868759-994751-700391-948713-502356-938992-76600-943822-640146-850297-638974-36290-981397-790228-1018658-677179-315162-603692-739405-736790-684524,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
455476,Knights of the Zodiac,"['Fantasy', 'Action', 'Adventure']",en,When a headstrong street orphan Seiya in search of his abducted sister unwittingly taps into hidden powers he discovers he might be the only person alive who can protect a reincarnated goddess sent to watch over humanity. Can he let his past go and embrace his destiny to become a Knight of the Zodiac?,1882.774,Stage 6 Films-Toei Animation,4/27/2023,60000000,6794519,113,Released,Go beyond your destiny.,6.561,471,Mackenyu-Madison Iseman-Diego Tinoco-Mark Dacascos-Nick Stahl-Famke Janssen-Sean Bean-Caitlin M Hutson-Katie Moy-Kaylan Teague-Ryusei Iwata-T.J. Storm-David Torok-Todd Williams-Zoltán Durkó,superhero-based on manga-live action anime,/tBiUXvCqz34GDeuY7jK14QQdtat.jpg,/oqP1qEZccq5AD9TVTIaO6IGUj7o.jpg,1084244-420808-931954-421892-983768-1037644-868985-747355-385687-447365-997776-727340-849869-876969-985103-934433-942199-502356-594767,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
786892,Furiosa: A Mad Max Saga,"['Action', 'Adventure', 'Science Fiction']",en,As the world fell young Furiosa is snatched from the Green Place of Many Mothers and falls into the hands of a great Biker Horde led by the Warlord Dementus. Sweeping through the Wasteland they come across the Citadel presided over by The Immortan Joe. While the two Tyrants war for dominance Furiosa must survive many trials as she puts together the means to find her way home.,1872.179,Warner Bros. Pictures-Kennedy Miller Mitchell-Domain Entertainment,5/22/2024,170000000,172775791,149,Released,Fury is born.,7.652,2229,Anya Taylor-Joy-Chris Hemsworth-Tom Burke-Alyla Browne-George Shevtsov-Lachy Hulme-John Howard-Angus Sampson-Charlee Fraser-Elsa Pataky-Nathan Jones-Josh Helman-David Field-Rahel Romahn-David Collins-Goran D. Kleut-CJ. Bloomfield-Matuse Paz-Ian Roberts-Guy Spence-Robert Jones-Clarence John Ryan-Tim Burns-Tim Rogers-Florence Mezzara-Quaden Bayles-Peter Stephens-Sean Millis-Lee Perry-Dylan Adonis-David Barnett-Anna Adams-Peter Sammak-Shea Adams-Josh Randall-Karl Van Moorsel-Dawn Klingberg-Richard Norton-Stephen Amadasun-Nick Annas-Ripley Voeten-Matthew Van Leeve-Shane Dundas-Jamie Cluff-Adam Thompson-Shyan Tonga-Nellie Collins-Adam Washbourne-James Corcoran-Sasa Vitanovic-Tige Sixel Miller-Justice Jones-Maleeka Gasbarri-Keza Ishimwe-Nat Buchanan-Jacob Tomuri-Mark Wales-Bryan Probets-Danny Lim-Darcy Bryce-Chudier Gatwech-Shivantha Wijesinha-Spencer Connelly-Ben Smith-Petersen-Toby Fuller-Jayden Irving-Jesse Turner-Jon Iles-Harrison Norris-Ash Hodgkinson-Sean Renfrey-Xanthia Marinelli-Alex Time-Daniel Webber-Yeye Zhou-Nikos Andronicos-Kelli Bailey-Marcia Coronado-Matt De Souza-Hiroshi Kasuga-Shakriya Tarinyawat-Chong Wei Zhang,post-apocalyptic future-prequel-spin off-tyranny-masculinity-mother daughter relationship-child abduction-amused-enthusiastic,/iADOJ8Zymht2JPMoy3R7xceZprc.jpg,/wNAhuOZ3Zf84jCIlrcI6JhgmY5q.jpg,614933-1029955-1022789-929590-573435-1086747-653346-280180-882059-748783-76341-746036-370464-937287-974635-519182-1136318-437342-560016-704673,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
753342,Napoleon,"['History', 'War', 'Drama']",en,An epic that details the checkered rise and fall of French Emperor Napoleon Bonaparte and his relentless journey to power through the prism of his addictive volatile relationship with his wife Josephine.,1811.36,Scott Free Productions-Latina Pictures-Apple Studios,11/22/2023,165000000,213400000,158,Released,He came from nothing. He conquered everything.,6.516,1282,Joaquin Phoenix-Vanessa Kirby-Rupert Everett-Mark Bonnar-Paul Rhys-Ben Miles-Riana Duce-Ludivine Sagnier-Miles Jupp-Edouard Philipponnat-John Hollingworth-Youssef Kerkour-Davide Tucci-Matthew Needham-Jannis Niewöhner-Erin Ainsworth-Thom Ashley-Anna Mawn-Gavin Spokes-Jonathan Barnwell-Hannah Flynn-Phil Cornwell-Cormac Hyde-Corrin-Cesare Taurasi-Arthur McBain-David Verrey-Ed Hughes-Paul Riddell-Thea Achillea-Tim Faulkner-Robert William Carlisle-Ed Eales White-Jacob Marshfield-Julian Rhind-Tutt-Sinéad Cusack-Sam Troughton-Julian Wadham-Catherine Walker-Ian McNeice-Richard McCabe-Edward Hogg-Kevin Eldon-Abubakar Salim-Sophie Lund-Peter Sandys-Clarke-Tahar Rahim,empire-france-biography-napoleon bonaparte-based on true story-napoleonic wars-19th century-biopic,/jE5o7y9K6pZtWNNMEw3IdpHuncR.jpg,/f1AQhx6ZfGhPZFTVKgxG91PhEYc.jpg,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
573435,Bad Boys: Ride or Die,"['Action', 'Crime', 'Thriller', 'Comedy']",en,After their late former Captain is framed Lowrey and Burnett try to clear his name only to end up on the run themselves.,1715.076,Westbrook Studios-Columbia Pictures-Don Simpson/Jerry Bruckheimer Films,6/5/2024,100000000,331957666,115,Released,Miami's finest are now its most wanted.,6.995,465,Will Smith-Martin Lawrence-Vanessa Hudgens-Alexander Ludwig-Paola Nuñez-Eric Dane-Ioan Gruffudd-Jacob Scipio-Melanie Liburd-Tasha Smith-Rhea Seehorn-Tiffany Haddish-Joe Pantoliano-DJ Khaled-John Salley-Bianca Bethune-Dennis McDonald-Quinn Hemphill-Michael Bay-Derek Russo-Karter Reese Newsome-Levy Tran-Jay DeVon Johnson-Jeff J.J. Authors-Nicholas Verdi-Steven Sean Garland-Jerri Tubbs-Jewelianna Ramos-Ortiz-Enoch King-James Lee Thomas-Jay Shetty-Jason Davis-Ahmed Lucan-Bria Brimmer-Alex Pires-Nathan Hesse-Jesse Malinowski-Blanca Goodfriend-Jasmin Lawrence-Adriana Sheri-Joyner Lucas-Marybel Rodriguez-Austin Carter-Dwight Turner-Jenna Kanell-Rob Mars-Bobby Hernandez-Khaby Lame-Adil El Arbi-Bilall Fallah,miami florida-sequel-on the run-police detective-buddy cop-buddy comedy,/nP6RliHjxsz4irTKsxe8FRhKZYl.jpg,/gRApXuxWmO2forYTuTmcz5RaNUV.jpg,1001311-1022789-1086747-653346-823464-639720-955555-848116-31428-11366-1279433-1279104-1158416-40929-1294849-1074054-595228-1283707-38025-1118224,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
933131,Badland Hunters,"['Action', 'Science Fiction', 'Drama']",ko,After a deadly earthquake turns Seoul into a lawless badland a fearless huntsman springs into action to rescue a teenager abducted by a mad doctor.,1704.65,Climax Studios-Nova Film-Big Punch Pictures-Lotte Entertainment,1/26/2024,0,0,109,Released,One last hunt to save us all.,6.953,160,Ma Dong-seok-Lee Hee-jun-Lee Jun-young-Roh Jeong-eui-Ahn Ji-hye-Park Ji-hoon-Jang Young-nam-Park Hyo-joon-Seong Byeong-suk-Jung Young-ju-Lee Han-joo-Kim Young-sun,post-apocalyptic future-earthquake-badlands-based on webcomic or webtoon-seoul south korea,/zVMyvNowgbsBAL6O6esWfRpAcOb.jpg,/pWsD91G2R1Da3AKM3ymr3UoIfRb.jpg,572802-940551-955916-872585-848326-615777-961268-906126-466420-41471-852445-930564-844416-927107-329865-944401-1212073-1155089-492002-698948-1060090,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
968051,The Nun II,"['Horror', 'Mystery', 'Thriller']",en,In 1956 France a priest is violently murdered and Sister Irene begins to investigate. She once again comes face-to-face with a powerful evil.,1696.62,New Line Cinema-Atomic Monster-The Safran Company,9/6/2023,38500000,257010000,110,Released,Confess your sins.,7.004,1073,Taissa Farmiga-Jonas Bloquet-Storm Reid-Anna Popplewell-Bonnie Aarons-Katelyn Rose Downey-Suzanne Bertish-Léontine d'Oncieu-Anouk Darwin Homewood-Peter Hudson-Tamar Baruch-Natalia Safran-Maxime Elias-Menet-Pascal Aubert-Vera Farmiga-Patrick Wilson-Alexandra Gentil-Florence Mestais-Margaux Borel-Viviana Moin-Renata Palminiello-Fulvia Patrizia Olivieri-Camille Amiel-Margot Morris-Gaël Raës-Sarah Pachoud-Lieve Carchon-David Horovitch-Paul Spera-Kate Colebrook-Margot Bernazzi-Grégory Di Meglio-Delcho Koprivshki-Philippe Josserand-Aaron-Jon North-Andrew Morgado,france-bullying-sequel-religion-demon-gothic horror-demonic possession-praying-duringcreditsstinger-all girls school-1950s-demonic-convent-the conjuring universe,/5gzzkR7y3hnY8AD1wXjCnVlHba5.jpg,/53z2fXEKfnNg2uSOPss2unPBGX1.jpg,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
965839,Lord of the Streets,['Action'],en,When Jason Dyson refuses to make his prized fighter throw an MMA match a notorious gangster collects his debt by killing the fighter and kidnapping Jason's daughter. Now he must train a prisoner to endure five consecutive underground fights to save her.,1691.825,Mutiny Films,4/22/2022,1000000,0,85,Released,,4.9,29,Treach-Quinton Jackson-Khalil Rountree Jr.-Anderson Silva-Richard Grieco-A.J. McKee-Gigi Gustin-Meredith Thomas-Ashley Doris-Frankie Cullen-Rigan Machado-Michelle Ng-Sean Berube-Hana Giraldo-Jesse O'Neill-Derek Ocampo-Michael Gier-Jarrid Masse-Ted Sterner-Keith Sutliff-Edward Stasik-Niki J. Crawford-C.J. Gibson-Joseph W. Evans-Ryan Gangl-Charlit Dae-Ayhan Tongadur-Jubal Ace Kohn-Leigh Pollitt-Daniel L. Rivera-Dom Poniac-Angelo Baxter-Ty Lewis-Fatih Ugurlu-Chanda Am-Jacques Mordoki-Ed Nathan Mecate-Mike Joslin-Eric Shanker-Sonni Blak-Andres Castillo,,/n9YWVQRc0zw0nwrFcOkOpffZxjc.jpg,/g8Yytnby0hIPft5l56mgJtZyR1k.jpg,982467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280180,Beverly Hills Cop: Axel F,"['Action', 'Comedy', 'Crime']",en,Forty years after his unforgettable first case in Beverly Hills Detroit cop Axel Foley returns to do what he does best: solve crimes and cause chaos.,1675.379,Don Simpson/Jerry Bruckheimer Films-Eddie Murphy Productions,6/20/2024,0,0,118,Released,,6.947,433,Eddie Murphy-Joseph Gordon-Levitt-Taylour Paige-Judge Reinhold-John Ashton-Paul Reiser-Bronson Pinchot-Kevin Bacon-Jameison Walker II-Tony Jones-Ed Cali-Brandon Edward Butler-Kyle S. More-Kenneth Nance Jr.-Chuck McCollum-D.A. Obahor-Jon Lee Richardson-Bee-Be Smith-Keith Pillow-Christopher Matthew Cook-Princess Elmore-Damien Diaz-Patricia Belcher-Daniel Kaemon-Walter Belenky-Raquel Bell-David Rowden-Tina Clark-Joseph Aviel-James Preston Rogers-Mark Pellegrino-Chantal Nchako-Bria L. Murphy-Giovannie Cruz-Sean Liang-Roshan Maloney-Natalie Ford-Deon Griffin-Ken Moreno-Suzanne Ford-Nasim Pedrad-Luis Guzmán-Sarah Abrell-Andy Marques-Josh Tessier-Christopher McDonald-Affion Crockett-Tony Graham-Mari Worden-Francyne Wong-Laura Castle-Atticus Batacan-Eugene Kim-Ingrid Patricia Estrada-Jonathan Dunnings-Amanda Fields-Christopher McDonald,daughter-detective-beverly hills-black cop-buddy cop-adoring-cheerful,/zszRKfzjM5jltiq8rk6rasKVpUv.jpg,/rrwt0u1rW685u9bJ9ougg5HJEHC.jpg,1019411-913001-869597-987686-306-90-32489-1143019-21948-1020896-1196366-12238-543412-1053718-1081680-1226578-45335-28090-9337-76479,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670292,The Creator,"['Science Fiction', 'Action', 'Thriller']",en,Amid a future war between the human race and the forces of artificial intelligence a hardened ex-special forces agent grieving the disappearance of his wife is recruited to hunt down and kill the Creator the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.,1595.817,New Regency Pictures-Entertainment One-Regency Enterprises-Bad Dreams,9/27/2023,80000000,102000000,134,Released,This is a fight for our very existence.,7.186,796,John David Washington-Madeleine Yuna Voyles-Gemma Chan-Allison Janney-Ken Watanabe-Sturgill Simpson-Amar Chadha-Patel-Marc Menchaca-Robbie Tann-Ralph Ineson-Michael Esper-Veronica Ngo-Ian Verdun-Daniel Ray Rodriguez-Rad Pereira-Syd Skidmore-Karen Aldridge-Teerawat Mulvilai-Leanna Chea-Sahatchai Chumrum-Apiwantana Duenkhao-Mariam Khummaung-Natthaphong Chaiyawong-Tawee Teesura-Kulsiri Thongrung-Charlie McElveen-Chananticha Chaipa-Sawanee Utoomma-Monthatip Suksopha-Brett Bartholomew-Jeb Kreager-Mackenzie Lansing-Stephen Howard Thomas-Agneta Catarina Békassy de Békas-Brett Parks-Phaithoon Wanglomklang-Ron Weaver-Mav Kang-John Garrett Mahlmeister-Scott Thomas-Kandanai Chotikapracal-Niko Rusakov-James David Henry-Eoin O'Brien-Dana Blouin-Anjana Ghogar-Pongsanart Vinsiri-Molywon Phantarak-Chalee Sankhavesa-Pat Skelton-Elliot Berk-Art Ybarra,artificial intelligence (a.i.)-asia-distant future-space station-child-ex special forces-missing wife-robots-war against machines,/vBZ0qvaRxqEhZwl6LWmruJqWE8Z.jpg,/1AZcHRuWvmuUNhLj3XWcd54V80B.jpg,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
945961,Alien: Romulus,"['Horror', 'Science Fiction']",en,While scavenging the deep ends of a derelict space station a group of young space colonizers come face to face with the most terrifying life form in the universe.,1496.056,20th Century Studios-Scott Free Productions-Brandywine Productions,8/13/2024,80000000,225439383,119,Released,They went looking for a new life. It found them.,7.213,628,Cailee Spaeny-David Jonsson-Archie Renaux-Isabela Merced-Spike Fearn-Aileen Wu-Rosie Ede-Soma Simon-Bence Okeke-Viktor Orizu-Robert Bobroczkyi-Trevor Newlin-Annemarie Griggs-Daniel Betts,alien life-form-alien-space-alien contact-alien monster-alien encounter-space capsule-alien hostility-amused,/b33nnKl1GSFbao4l3fZDDqsMx0F.jpg,/9SSEUrSqhljBMzRe4aBTh17rUaC.jpg,726139-1243849-97984-1032823-860867-1094138-913001-838154-1079091-1111869-52868-1209217-41975-23587-251577-1216191-981063-1251621-1233208-683363,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
763215,Damsel,"['Fantasy', 'Action', 'Adventure']",en,A young woman's marriage to a charming prince turns into a fierce fight for survival when she's offered up as a sacrifice to a fire-breathing dragon.,1486.614,PCMA Productions-Roth-Kirschenbaum Films,3/7/2024,60000000,5000,110,Released,This is not a fairytale.,7.173,1295,Millie Bobby Brown-Ray Winstone-Angela Bassett-Brooke Carter-Nick Robinson-Robin Wright-Milo Twomey-Nicole Joseph-Patrice Naiambana-Ulli Ackermann-Mens-Sana Tamakloe-Ezra Faroque Khan-Tasha Lim-Brogan McFarlane-Sonya Nisa-Esther Odumade-Margarita Ren-Eloise Shephard Taylor-Sofia Shallai-Matt Slack-Manon Stieglitz-Antonio Craveiro-Shohreh Aghdashloo-Sam Sharma,princess-fire-chase-kingdom-sword-mountain-revenge-knight-dragon-hero's journey-derisive-hopeful-fairytale,/AgHbB9DCE9aE57zkHjSmseszh6e.jpg,/deLWkOLZmBNkm8p16igfapQyqeq.jpg,138038-829280-293660-177572-135397-18239-8587-10681-557-315635-140607-297802-335797-82690-284053-38757-1930-454983-68735-809-24428,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
772515,Huesera: The Bone Woman,"['Drama', 'Horror', 'Mystery']",es,Valeria's joy at becoming a first-time mother is quickly taken away when she's cursed by a sinister entity. As danger closes in she's forced deeper into a chilling world of dark magic that threatens to consume her.,1436.445,Disruptiva Films-Machete Producciones-Maligno Gorehouse-Terminal,2/10/2023,0,0,93,Released,,6.58,75,Natalia Solián-Alfonso Dosal-Mayra Batalla-Mercedes Hernández-Aida López-Martha Claudia Moreno-Enoc Leaño-Pablo Guisa Koestinger-Sonia Couoh-Samantha Castillo-Anahí Allue-Gabriela Velarde,pregnant woman-woman director,/7NhG3NClQ1xrc3kEwTiwFht5Y3L.jpg,/A2avUoNFstnBhAnHiogXQs4c9Bt.jpg,327593-631842-508108-1058949-988233-746524-646389-580333-210498-508232-627384-434559-960519-850028-1020306-1003580-599019-1004682-505642-667216-287826,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
619930,Narvik,"['War', 'Drama', 'History', 'Action']",no,April 1940. The eyes of the world are on Narvik a small town in northern Norway a source of the iron ore needed for Hitler's war machine. Through two months of fierce winter warfare the German leader is dealt with his first defeat.,1383.465,Nordisk Film Norway,12/25/2022,8000000,0,108,Released,Hitler's First Defeat,7,195,Kristine Cornelie M. Hartgen-Carl Martin Eggesbø-Christoph Gelfert Mathiesen-Henrik Mestad-Mathilde Holtedahl Cuhra-Stig Henrik Hoff-Kari Bremnes-Christoph Bach-Billy Campbell-Holger Handtke-Magnus Dugdale-Edvard Lie Aalstad-Øyvind Trøite-Torfinn Nag-Isak Bakli Aglen-Emil Johnsen-Ole Christopher Holth-Phénix Brossard-Carsten Brocker-Johannes Kurt Schultz-Benjamin Noble-Øyvind Mørk-Leif Arno Hofheinz-Niels Lian Mildes-Gøran Lian Mildes-Bjørn Iversen-Anders Wang-Tom Espen Pedersen-Roy Boquist Hestdahl-Jørn Magnus Karlsen-Lars Oddmund Sandvik-Morten Skillingstad Larsen-Jon Egil Ramslie-Dennis Vareide,winter-world war ii-based on true story-bombing-young girl,/gU4mmINWUF294Wzi8mqRvi6peMe.jpg,/ogFIG0fNXEYRQKrpnoRJcXQNX9n.jpg,458737-800815-414268-843794-606154-619687-747687-113936-463387-4550-372782-26610-872954-660120-2756-961484-36955-320-134-570670-1572,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
